assessment_result,ia_success,max_size,first_size,first_status_held,sec_to_uc,aircraft_n_Fixed,aircraft_n_Rotary,aircraft_n_total,aircraft_hr_Fixed,aircraft_hr_Rotary,aircraft_hr_total,n_firefighters,n_non_firefighters,hr_firefighters,hr_non_firefighters,drop_amount_retardant,drop_amount_water,drop_amount_total,n_fire_past_1,n_fire_past_7,n_fire_past_30,response_time,general_cause,year,month,latitude,longitude,assessment_size,fire_spread_rate,fire_position_on_slope,temperature,relative_humidity,wind_direction,wind_speed,weather_conditions_over_fire,equipment_Transportation,equipment_Water_Delivery,equipment_Sustained_Action,equipment_Fire_Guard_Building,equipment_Crew_Gear,equipment_Base_Camp,equipment_WaterTruck_Transportation,wstation_dry_bulb_temperature,wstation_relative_humidity,wstation_wind_speed_kmh,wstation_wind_direction,wstation_precipitation,wstation_fine_fuel_moisture_code,wstation_duff_moisture_code,wstation_drought_code,wstation_build_up_index,wstation_initial_spread_index,wstation_fire_weather_index,wstation_daily_severity_rating,fuelgrid_C,fuelgrid_D,fuelgrid_M,fuelgrid_Nonfuel,fuelgrid_O,fuelgrid_S,fuelgrid_Unclassified,fuelgrid_Water,fuel_type2,grouped_fuel_type2,fbp_CFB,fbp_CFC,fbp_FD,fbp_HFI,fbp_RAZ,fbp_ROS,fbp_SFC,fbp_TFC,fbp_HFI_class,fuel_type,grouped_fuel_type,test_i
Immediate Action,1,0.3,0.3,TRUE,0,0,1,1,0,2.6,2.6,4,0,8,0,0,0,0,5,72,404,3480,lightning,2006,5,57.263667,-113.2445,0.3,0.1,Flat,15,56,CLM,0,Rainshowers,0,0,0,0,0,0,0,11,63.29,11,270,0.21,86.8,21,282.8,35.4,4.7,10.4,1.73,41,0,1,23,5,0,0,7,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,404,259800,other,2006,5,54.423071,-117.942026,0.01,0,Flat,1,60,W,4,Cloudy,0,0,0,0,0,0,0,6,68.25,8,135,0.02,86.4,25.8,139.3,35.3,3.8,8.7,1.25,9,55,8,5,1,0,0,0,D-1/D-2,D,0,0,S,124.8887368002663,315,0.5832230054894186,0.7137849251760592,0.7137849251760592,2,S2,S,1
Immediate Action,1,0.05,0.05,TRUE,0,0,0,0,0,0,0,1,2,3,3,0,0,0,2,69,401,2220,other,2006,5,51.2065,-114.935,0.05,0,Flat,12,25,W,5,Cloudy,0,0,0,0,0,0,0,10,27,21,90,0,90.5,28.9,106.7,34.5,13.4,22.7,6.85,11,10,23,0,34,0,0,0,M-1/M-2,M,0.6203510389124833,0.24814041556499333,I,4434.907540955285,270,10.425410679571428,1.1698397092357424,1.4179801248007358,5,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,399,1020,other,2006,5,52.473851,-114.90923,0.01,0,Flat,12,33,SW,6,Cloudy,0,0,0,0,0,0,0,12,32.92,6,45,0,87.4,31.9,94.9,34.7,4,9,1.32,1,0,0,0,77,0,0,0,O-1,O,0,0,S,590.9860530682763,225,5.6284386006502505,0.35,0.35,3,O1b,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,399,2040,other,2006,5,53.55585,-116.36152,0.01,0,Flat,16.7,18,CLM,0,Clear,0,0,0,0,0,0,0,15,20.42,7,135,0,91.4,51.3,221.6,65,7.4,20.6,5.74,9,29,0,28,0,0,0,14,Water,Water,0,0,"NA",0,0,0,0,0,1,O1b,O,1
Immediate Action,1,0.8,0.3,TRUE,0,0,0,0,0,0,0,9,1,18,1,0,0,0,5,59,400,420,other,2006,5,55.064533,-117.483533,0.3,0.1,Flat,18,28,E,5,Clear,0,0,0,0,0,0,0,14,35.8,10,360,0,86.6,53.9,375.3,79.3,4.3,15.4,3.45,3,41,0,30,3,0,0,0,D-1/D-2,D,0,0,S,263.63361933389757,180,0.7651114571989612,1.148563026791105,1.148563026791105,2,O1b,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,59,400,2700,other,2006,5,54.222033,-115.762133,0.01,0,Flat,21,55,N,2,Cloudy,0,0,0,0,0,0,0,17,30.41,20,315,0,88.7,51.3,309.5,72.6,9.8,26.5,8.99,7,63,0,8,2,0,0,0,C-2,C,0.9437430220910533,0.7549944176728427,C,14509.613606504023,134.99999999999994,13.489515925350652,2.8304106447471056,3.585405062419948,6,O1a,O,1
Immediate Action,1,0.3,0.3,TRUE,0,3,1,4,1.7,0.2,1.9,0,0,0,0,2651.83,0,2651.83,6,46,403,4620,other,2006,5,56.677115,-115.250033,0.3,8,Flat,18,31,SE,10,Clear,0,0,0,0,0,0,0,18,35.69,12,135,0,74.7,12.2,193.5,21.1,1.4,1.9,0.09,39,6,0,16,17,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1b,O,0
Immediate Action,1,0.38,0.3,FALSE,360,2,2,4,2,3.9,5.9,20,1,71.25,3.75,3780,0,3780,6,46,403,300,other,2006,5,57.166133,-111.635017,0.3,0.1,Flat,21,25,SW,20,Clear,0,0,0,0,0,0,0,19.5,28.56,16,315,0,89.9,30.7,225.1,45.8,9.5,20.4,5.68,12,23,0,1,15,0,0,27,D-1/D-2,D,0,0,S,602.2832846632883,134.99999999999994,2.358486190237868,0.8512286216418964,0.8512286216418964,3,M2,M,1
Immediate Action,1,0.6,0.3,FALSE,4560,2,2,4,1.2,4.4,5.6000000000000005,5,0,19.1,0,3646.27,0,3646.27,6,46,403,900,other,2006,5,58.455667,-114.5255,0.3,1,Flat,21,32,SE,20,Clear,0,0,0,0,0,0,0,14.5,41.84,20,315,0,81.9,13.4,150.9,21.9,3.9,6.6,0.78,0,67,0,10,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M2,M,0
Immediate Action,1,3,0.3,FALSE,3960,0,1,1,0,2,2,4,0,8,0,0,0,0,6,46,403,1140,other,2006,5,58.464085,-114.563023,0.3,1,Flat,17,37,SE,15,Clear,0,0,0,0,0,0,0,14.5,41.84,20,315,0,81.9,13.4,150.9,21.9,3.9,6.6,0.78,0,77,0,3,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M2,M,1
Immediate Action,1,5,5,FALSE,4380,4,4,8,5.5,11.8,17.3,18,3,80.9,18.25,23865.39,0,23865.39,6,46,403,1440,lightning,2006,5,59.287377,-117.209395,5,0.2,Flat,21,60,SE,5,Cloudy,0,0,0,0,0,0,0,18.5,38,13,315,0,90.1,18.2,174,28.9,8.4,14.8,3.21,66,13,0,0,0,0,0,0,C-2,C,0.702578428687255,0.562062742949804,I,4502.499983378342,134.99999999999994,7.595765833320989,1.413818768837919,1.9758815117877229,5,C2,C,0
Immediate Action,1,0.1,0.01,TRUE,0,3,0,3,2.2,0,2.2,8,1,25.7,3.25,4640.71,0,4640.71,4,26,384,5040,other,2006,5,57.646408,-117.193453,0.01,0,Flat,22,20,SW,18,Cloudy,0,0,0,0,0,0,0,15.5,27.42,14,45,0,83.6,32.1,179.7,44.4,3.5,9.3,1.41,0,74,0,5,0,0,0,0,D-1/D-2,D,0,0,S,132.69328979138916,225,0.5300994999227436,0.8343923471645593,0.8343923471645593,2,O1b,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.2,0.2,0,1,0,1,0,0,0,4,26,384,180,other,2006,5,51.139444,-114.9025,0.01,0,Flat,23,11,W,15,Clear,0,0,0,0,0,0,0,17,27,5,180,0,90.8,42.1,130.6,46.6,6.2,15,3.28,14,12,0,9,44,0,0,0,D-1/D-2,D,0,0,S,327.11779942360704,0,1.2669299130303315,0.8606574472121188,0.8606574472121188,2,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,2,0,6,0,0,0,0,4,26,384,2400,other,2006,5,53.486373,-117.409853,0.01,0,Flat,14,40,CLM,0,Clear,0,0,0,0,0,0,0,9.5,36.61,12,360,0.5,87.8,14.2,37.3,14.5,5.7,7.5,0.96,29,17,0,25,9,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1b,O,0
Immediate Action,0,930,0.01,FALSE,280140,18,5,23,87.3,17.5,104.8,43,42,452.6,298.75,268727.66,229031.28,497758.93999999994,23,44,397,1560,lightning,2006,5,52.004124,-114.961739,0.01,1,Flat,23,33,W,6,Clear,4,1,0,8,2,5,0,23.3,25,12,270,0,92.4,72.3,150.1,72.2,11,28.6,10.26,40,3,0,0,37,0,0,0,O-1,O,0,0,S,2104.879234680318,90,20.046468901717315,0.35,0.35,4,C2,C,0
Immediate Action,1,2.4,0.1,FALSE,14580,0,3,3,0,11.2,11.2,23,2,159.25,14.5,0,0,0,23,44,397,1920,other,2006,5,53.107817,-116.146917,0.1,0.1,Flat,20,18,SE,5,Clear,0,2,0,4,0,0,0,16.8,33,8,225,0,84.7,43.9,254.8,61.3,3,9.9,1.58,70,1,0,4,2,0,0,0,C-3,C,0,0,S,115.03452022698099,45,0.21278733704839187,1.8020264085047497,1.8020264085047497,2,S1,S,0
Immediate Action,1,0.1,0.1,TRUE,0,0,0,0,0,0,0,1,0,1.75,0,0,0,0,23,44,397,2940,other,2006,5,53.6081,-118.108533,0.1,0,Flat,27,14,W,3,Clear,0,0,0,0,0,0,0,15.5,35.98,7,360,0,88.9,19.6,71.7,23.3,5.2,8.9,1.3,37,0,0,28,13,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,1
Immediate Action,1,0.2,0.2,FALSE,2280,0,1,1,0,1,1,8,0,16,0,0,0,0,23,44,397,1800,other,2006,5,58.4648,-114.540733,0.2,1.5,Bottom,23,33,W,11,Clear,0,0,0,0,0,0,0,10,42.35,18,135,0.01,74.6,11.6,154.7,19.5,1.9,2.8,0.16,0,46,0,32,0,0,0,0,D-1/D-2,D,0,0,S,23.84126956108971,315,0.17652989692669763,0.45018379277684184,0.45018379277684184,2,O1a,O,0
Immediate Action,1,0.15,0.15,FALSE,540,2,1,3,0.5,0.4,0.9,13,3,46,15,0,0,0,23,44,397,780,other,2006,5,53.64142,-118.1875,0.15,0.2,Flat,27,14,W,3,Clear,0,0,0,0,0,0,0,15.5,35.98,7,360,0,88.9,19.6,71.7,23.3,5.2,8.9,1.3,59,0,0,7,13,0,0,0,C-2,C,0.24770829460285826,0.19816663568228662,I,1403.2355535417207,180,3.4056557041008397,1.175269862759651,1.3734364984419376,3,C3,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,1,0,0.75,0,0,0,23,44,397,1800,other,2006,5,53.42543,-117.7514,0.01,0,Flat,24,15,SW,4,Clear,0,0,0,0,0,0,0,14.5,30.35,8,315,0,87.1,25.4,83.4,28.8,4.3,8.5,1.2,63,0,0,14,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M1,M,0
Immediate Action,1,0.2,0.2,TRUE,0,0,1,1,0,0.6,0.6,4,0,18,0,0,0,0,23,44,397,0,other,2006,5,53.37847,-117.63683,0.2,2,Flat,25,18,W,2,Clear,0,0,0,0,0,0,0,21.3,25,12,225,0,91.6,56.5,159.7,60,9.8,24.1,7.58,19,0,0,56,2,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1b,O,1
Immediate Action,1,0.75,0.1,FALSE,4326,0,1,1,0,0.7,0.7,12,0,40.5,0,0,0,0,23,44,397,0,other,2006,5,53.44268,-117.47948,0.1,3,Lower 1/3,24,20,W,15,Clear,0,0,0,0,0,0,0,21.3,25,12,225,0,91.6,56.5,159.7,60,9.8,24.1,7.58,44,0,0,33,2,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.2,0.2,5,0,5,0,0,0,0,23,44,397,360,other,2006,5,51.178735,-114.922167,0.01,0,Bottom,20,25,W,5,Clear,0,0,0,0,0,0,0,23,25,4,180,0,92.3,46.9,137.1,50.5,7.3,17.8,4.46,9,18,0,3,48,0,0,0,D-1/D-2,D,0,0,S,441.594083076275,0,1.6270421462129772,0.9046970788968346,0.9046970788968346,2,O1a,O,0
Immediate Action,1,0.03,0.03,TRUE,0,0,1,1,0,0.9,0.9,9,2,46,7,0,0,0,23,44,397,1440,other,2006,5,53.46404,-117.78005,0.03,1,Lower 1/3,23,20,E,10,Clear,0,0,0,0,0,0,0,14.5,30.35,8,315,0,87.1,25.4,83.4,28.8,4.3,8.5,1.2,54,10,2,3,10,0,0,0,C-3,C,0,0,S,74.31334770163484,134.99999999999994,0.44197876402344666,0.5604594138199558,0.5604594138199558,2,M1,M,1
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,1,1,2.75,1.5,0,0,0,23,44,397,1800,other,2006,5,53.42532,-117.75154,0.01,0,Flat,24,15,SW,5,Clear,0,0,0,0,0,0,0,14.5,30.35,8,315,0,87.1,25.4,83.4,28.8,4.3,8.5,1.2,61,0,0,14,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,1
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.8,0.8,9,0,17.25,0,0,0,0,23,44,397,240,other,2006,5,53.43807,-117.77759,0.01,0,Middle 1/3,23,20,E,10,Clear,0,0,0,0,0,0,0,14.5,30.35,8,315,0,87.1,25.4,83.4,28.8,4.3,8.5,1.2,43,26,1,8,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,5,0,7.5,0,0,0,0,23,44,397,1680,other,2006,5,51.1598,-114.975067,0.01,0,Bottom,15,35,W,5,Clear,0,0,0,0,0,0,0,23,25,4,180,0,92.3,46.9,137.1,50.5,7.3,17.8,4.46,23,10,0,4,41,0,0,0,O-1,O,0,0,S,1279.8314344401726,0,12.18887080419212,0.35,0.35,3,O1a,O,0
Immediate Action,1,0.2,0.2,FALSE,1620,0,2,2,0,0.8,0.8,5,1,5,3.75,0,0,0,23,44,397,480,other,2006,5,51.167917,-114.822067,0.2,5,Bottom,22,25,W,10,Clear,0,0,0,0,0,0,0,23,25,4,180,0,92.3,46.9,137.1,50.5,7.3,17.8,4.46,0,0,0,21,56,0,0,0,O-1,O,0,0,S,1279.8314344401726,0,12.18887080419212,0.35,0.35,3,O1a,O,1
Immediate Action,1,0.1,0.1,TRUE,0,0,1,1,0,0.9,0.9,1,0,2,0,0,0,0,23,44,397,600,other,2006,5,53.4518,-117.78702,0.1,0,Middle 1/3,23,20,W,10,Clear,0,0,0,0,0,0,0,14.5,30.35,8,315,0,87.1,25.4,83.4,28.8,4.3,8.5,1.2,53,1,0,3,16,0,0,6,C-3,C,0,0,S,74.31334770163484,134.99999999999994,0.44197876402344666,0.5604594138199558,0.5604594138199558,2,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,44,397,300,other,2006,5,53.51386,-117.29141,0.01,0,Flat,20,20,CLM,0,Clear,0,0,0,0,0,0,0,17,28.26,13,270,0,90.3,17.6,42.8,17.6,8.7,11.8,2.14,15,18,18,22,7,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,1
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.3,0.3,5,0,5,0,0,0,0,23,44,397,1200,other,2006,5,51.135852,-114.94845,0.01,0,Flat,12,20,W,10,Clear,0,0,0,0,0,0,0,23,25,4,180,0,92.3,46.9,137.1,50.5,7.3,17.8,4.46,0,0,0,5,74,0,0,0,O-1,O,0,0,S,1279.8314344401726,0,12.18887080419212,0.35,0.35,3,O1a,O,1
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,4,1,8,1,0,0,0,26,68,416,1080,lightning,2006,5,55.320783,-115.664883,0.01,1,Flat,22,27,W,10,Clear,0,0,0,0,0,0,0,24.6,29,12,270,0,91.8,26.5,372.5,45,10.1,21.3,6.09,7,48,1,3,19,0,0,0,D-1/D-2,D,0,0,S,648.4952980201209,90,2.5683162868238867,0.8416607426780807,0.8416607426780807,3,D1,D,0
Immediate Action,1,1.5,1.5,TRUE,0,0,0,0,0,0,0,6,3,69,19.15,0,0,0,26,68,416,7920,other,2006,5,53.4937,-115.156217,1.5,0,Flat,20,36,E,1,Clear,0,0,0,0,0,0,0,20,27.49,13,315,0,88,20.1,201.1,32.2,6.2,12.3,2.32,0,0,0,0,78,0,0,0,O-1,O,0,0,S,1041.9682196687938,134.99999999999994,9.923506853988513,0.35,0.35,3,O1a,O,0
Immediate Action,1,0.1,0.01,TRUE,0,0,1,1,0,3.4,3.4,8,1,48,6,0,0,0,26,68,416,11400,other,2006,5,58.464917,-114.53945,0.01,0.5,Bottom,23,40,S,5,Clear,0,0,0,0,0,0,0,10,42.35,18,135,0.01,74.6,11.6,154.7,19.5,1.9,2.8,0.16,0,41,0,37,0,0,0,0,D-1/D-2,D,0,0,S,23.84126956108971,315,0.17652989692669763,0.45018379277684184,0.45018379277684184,2,O1a,O,1
Immediate Action,1,1,1,FALSE,3660,3,2,5,2.9,7.5,10.4,13,2,81.25,8,7955.26,0,7955.26,26,68,416,1800,lightning,2006,5,52.906167,-116.5885,1,4,Bottom,25,40,NE,10,Cloudy,0,0,0,0,0,0,0,23,32.37,2,180,0,89.8,20,64.3,22.5,4.6,7.9,1.06,52,0,0,22,5,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,8,1,36,2,0,0,0,26,68,416,7800,other,2006,5,58.489667,-115.108833,0.01,0,Flat,25,23,S,5,Cloudy,0,0,0,0,0,0,0,14,45.11,11,45,0,83.3,13.8,159.6,22.7,2.9,5.1,0.49,0,36,0,29,11,0,0,0,O-1,O,0,0,S,385.68460303474353,225,3.673186695568986,0.35,0.35,2,O1b,O,0
Immediate Action,0,149,0.5,FALSE,229380,7,5,12,23.099999999999998,14.9,38,35,19,194.6,95.25,127205,0,127205,26,68,416,2280,other,2006,5,53.39032,-117.36966,0.5,4,Lower 1/3,26,24,SW,15,Clear,5,2,0,5,0,0,0,21.8,35,8,45,0,91.6,60.4,166,63.3,8.1,21.6,6.28,35,10,0,8,25,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,0
Immediate Action,1,0.1,0.1,TRUE,0,0,2,2,0,4.300000000000001,4.300000000000001,12,1,74,2.75,0,0,0,26,68,416,1500,lightning,2006,5,52.8005,-115.955333,0.1,0,Upper 1/3,25,30,CLM,0,CB Dry,0,0,0,0,0,0,0,24.8,23,9,270,0,93.2,53.9,268,71.7,10.7,27.9,9.84,38,0,22,8,8,2,0,0,M-1/M-2,M,0.7230059424492017,0.2892023769796807,I,6215.050610358601,90,9.24370427929767,1.951980891318908,2.2411832682985886,5,C3,C,0
Immediate Action,1,0.01,0.01,FALSE,1080,3,0,3,5.5,0,5.5,1,0,2,0,8516.28,0,8516.28,26,68,416,1620,lightning,2006,5,53.31915,-116.600517,0.01,0,Bottom,20,30,S,15,Cloudy,0,0,0,0,0,0,0,27.1,22,7,45,0,93.8,88.3,276.5,98.2,10.5,32.3,12.73,70,0,0,9,0,0,0,0,C-2,C,0.9680589900277312,0.774447192022185,C,19617.80064922055,225,15.726385637713943,3.3837027056831683,4.1581498977053535,6,C2,C,1
Immediate Action,1,0.25,0.25,FALSE,2760,1,1,2,1.8,2.5,4.3,10,0,38.13,0,0,0,0,26,68,416,1080,lightning,2006,5,52.681183,-115.532,0.25,1.5,Flat,18,22,CLM,0,CB Dry,0,0,0,0,0,0,0,26.5,25.01,6,270,0,93.1,47.7,107.6,47.7,9,20.1,5.5,64,0,0,0,14,0,0,0,C-1,C,0.25187241992927034,0.18890431494695276,I,1087.5681337314816,90,2.208969372716283,1.4522352849110898,1.6411395998580425,3,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,1980,2,1,3,1.4,2.1,3.5,2,2,6,6.5,4972.200000000001,0,4972.200000000001,26,68,416,4680,lightning,2006,5,53.205667,-116.0225,0.01,0,Upper 1/3,27,30,SE,8,Cloudy,0,0,0,0,0,0,0,28,21,6,90,0,94,50.4,321.8,72.4,10.2,27.2,9.43,49,0,0,1,28,0,0,0,C-2,C,0.9530356701540986,0.762428536123279,C,15283.255166823072,270,14.19911028990118,2.8254148462640827,3.5878433823873617,6,C2,C,1
Immediate Action,1,1,1,FALSE,1380,0,2,2,0,2.5,2.5,11,0,29.75,0,0,0,0,26,68,416,1020,other,2006,5,58.80885,-118.724583,1,1,Flat,18,25,SE,5,Cloudy,0,0,0,0,0,0,0,17,27.04,5,315,0,89.8,43.9,228.3,59.3,5.4,15.5,3.46,0,7,0,48,19,0,0,4,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.02,0.01,FALSE,4320,2,1,3,2.5,0.3,2.8,5,0,12.14,0,0,0,0,26,68,416,1740,lightning,2006,5,53.195667,-115.762,0.01,0,Flat,19,30,CLM,0,Clear,0,0,0,0,0,0,0,28,21,6,90,0,94,50.4,321.8,72.4,10.2,27.2,9.43,60,0,0,5,11,0,0,0,C-2,C,0.9530356701540986,0.762428536123279,C,15283.255166823072,270,14.19911028990118,2.8254148462640827,3.5878433823873617,6,C2,C,0
Immediate Action,1,0.5,0.1,FALSE,4080,4,2,6,4.8,4.7,9.5,25,3,101.75,18,7955.52,0,7955.52,26,68,416,1560,other,2006,5,53.91175,-119.079017,0.1,0.5,Flat,25,30,W,5,Clear,0,0,0,0,0,0,0,24.1,28,16,45,0,92,29.2,155.4,39.7,12.8,23.6,7.31,38,40,0,0,0,0,0,0,D-1/D-2,D,0,0,S,818.2496498283887,225,3.521128372476308,0.7746093139010221,0.7746093139010221,3,C4,C,0
Immediate Action,1,0.1,0.1,FALSE,2100,0,0,0,0,0,0,0,1,0,3.5,0,0,0,26,68,416,4020,other,2006,5,53.339503,-117.824428,0.1,0,Upper 1/3,30,12,W,5,CB Dry,0,0,0,0,0,0,0,21,32.24,9,360,0,90.1,29.3,89.6,32.3,6.9,13.4,2.68,34,0,0,8,33,0,0,4,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.01,0.01,FALSE,1020,1,1,2,0.6,2.1,2.7,3,0,5.8,0,0,0,0,26,68,416,2700,lightning,2006,5,53.804595,-116.443852,0.01,2,Bottom,18,50,N,10,CB Dry,0,0,0,0,0,0,0,22,36.61,8,315,0,89,16.8,158.9,26.5,5.5,10.1,1.63,32,31,9,5,0,0,0,0,C-2,C,0.3778509377711813,0.30228075021694506,I,1957.4315323975077,134.99999999999994,4.0382501200744425,1.3134616086387463,1.6157423588556914,3,C2,C,0
Immediate Action,1,0.3,0.3,FALSE,2640,4,1,5,5.2,2.5,7.7,5,0,5,0,0,27248.760000000002,27248.760000000002,26,68,416,3120,lightning,2006,5,53.092667,-115.4485,0.3,0,Flat,24,43,E,5,Clear,0,0,0,0,0,0,0,24.5,24.3,3,315,0,92.4,32.9,152.8,42.8,7,15.8,3.61,54,16,5,5,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M2,M,0
Immediate Action,1,5.8,0.5,FALSE,24000,9,8,17,20.9,27.9,48.8,18,1,190.79,9.5,102241.61,10910,113151.61,26,68,416,1200,lightning,2006,5,52.179667,-115.520167,0.5,0,Upper 1/3,23,22,E,10,Cloudy,2,0,0,0,0,0,0,20,27.49,5,315,0,90.9,26.6,111.2,33.3,6.2,12.6,2.42,62,0,0,15,0,0,0,0,C-2,C,0.5922745446068016,0.47381963568544133,I,3385.4777888673952,134.99999999999994,5.465954514987776,1.590765046083824,2.0645846817692655,4,C2,C,0
Immediate Action,1,0.4,0.2,FALSE,7080,4,2,6,5.3,4.8,10.1,5,0,34.14,0,15910.98,27275,43185.979999999996,26,68,416,660,lightning,2006,5,52.357333,-115.871017,0.2,0.5,Bottom,25,30,SE,5,Rainshowers,0,0,0,0,0,0,0,22,25,13,45,0,93.2,64.8,171.7,66.7,12.9,30.6,11.61,74,0,0,1,4,0,0,0,C-3,C,0.5849833868792165,0.6727308949110989,I,7447.582209277922,225,9.269394358220936,2.0054671697671083,2.6781980646782073,5,C2,C,0
Immediate Action,1,0.1,0.01,FALSE,1680,0,3,3,0,6.4,6.4,14,2,44.5,3.5,0,0,0,16,81,412,1500,other,2006,5,58.467346,-114.342292,0.01,1,Flat,18,30,SE,5,Cloudy,0,0,0,0,0,0,0,17,38.56,20,270,0,87.8,16.7,165.1,26.7,8.6,14.4,3.06,6,36,0,25,10,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,0
Immediate Action,1,0.2,0.2,TRUE,0,0,1,1,0,3.2,3.2,4,0,20.25,0,0,0,0,16,81,412,3540,lightning,2006,5,54.792283,-114.716483,0.2,0,Flat,19,60,CLM,0,Clear,0,0,0,0,0,0,0,24,24,9,270,0,92.9,30.2,235.1,45.7,10.2,21.5,6.21,57,2,7,0,13,0,0,0,C-2,C,0.9201192345007875,0.73609538760063,C,10254.584923478451,90,12.295909101417005,2.0438495081361947,2.7799448957368247,6,M2,M,0
Immediate Action,1,0.1,0.1,FALSE,1200,4,2,6,2.4,4.4,6.800000000000001,11,1,32.33,2,0,0,0,16,81,412,420,lightning,2006,5,57.145417,-115.7685,0.1,0.5,Flat,26.5,24,W,10,Clear,0,0,0,0,0,0,0,22.5,49.44,26,90,0.21,89.2,24.5,299.6,40.7,14.3,25.8,8.57,69,5,0,1,0,0,0,4,C-2,C,0.976950680374336,0.7815605442994689,C,14255.71356178331,270,17.92867416122967,1.8688889411791154,2.6504494854785845,6,C2,C,1
Immediate Action,1,0.1,0.1,FALSE,3840,2,2,4,2.5,3.9,6.4,5,0,30,0,5677.52,0,5677.52,16,81,412,120,lightning,2006,5,55.249917,-110.647067,0.1,0.1,Flat,25,35,W,10,Cloudy,0,0,0,0,0,0,0,24,33.11,15,315,0,92.6,46.5,302.4,67.2,13.1,31.1,11.93,8,0,0,73,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,0
Immediate Action,1,0.2,0.2,FALSE,1140,3,2,5,6.6,4.3999999999999995,11,15,1,57.41,2,0,32730,32730,16,81,412,1080,lightning,2006,5,55.323333,-111.224,0.2,0,Flat,27,40,W,15,CB Wet,0,0,0,0,0,0,0,22.5,36.5,6,315,0,90,25.5,239.4,40.3,5.8,13.2,2.61,57,0,3,7,11,0,0,0,C-2,C,0.5980531361622391,0.4784425089297913,I,3830.07243702433,134.99999999999994,5.472559734181878,1.8544526523000977,2.332895161229889,4,C1,C,0
Immediate Action,1,0.2,0.2,FALSE,15900,2,2,4,2.2,1.2000000000000002,3.4000000000000004,8,0,14.05,0,0,10910,10910,16,81,412,2700,lightning,2006,5,55.122556,-111.024067,0.2,0.5,Flat,25,35,W,10,Clear,0,0,0,0,0,0,0,27.5,25,8,180,0,93.4,35.2,299.6,54.5,10.4,23.9,7.47,65,0,10,0,0,0,0,3,C-2,C,0.940114841738391,0.7520918733907128,C,12409.79605651832,0,13.428491466689572,2.3283722991987883,3.080464172589501,6,C2,C,0
